Chemical,Monitor,Date Time ,Reading
Methylosmolene,2,8/22/16 4:00,0.209349
AGOC-3A,2,8/22/16 4:00,0.112199
Chlorodinine,2,8/22/16 4:00,0.0651947
AGOC-3A,2,8/22/16 5:00,0.879905
Methylosmolene,2,8/22/16 5:00,0.769211
Chlorodinine,2,8/22/16 5:00,0.237396
Appluimonia,2,8/22/16 5:00,0.21293
Methylosmolene,2,8/22/16 6:00,0.580625
Chlorodinine,2,8/22/16 6:00,0.567313
Appluimonia,2,8/22/16 6:00,0.185562
AGOC-3A,2,8/22/16 6:00,0.146367
Chlorodinine,2,8/22/16 7:00,0.727416
Appluimonia,2,8/22/16 7:00,0.662513
Methylosmolene,2,8/22/16 7:00,0.649732
AGOC-3A,2,8/22/16 7:00,0.210409
Methylosmolene,2,8/22/16 8:00,0.894356
Chlorodinine,2,8/22/16 8:00,0.604498
Appluimonia,2,8/22/16 8:00,0.453714
AGOC-3A,2,8/22/16 8:00,0.0416624
AGOC-3A,2,8/22/16 9:00,1.0492
Methylosmolene,2,8/22/16 9:00,0.165641
Chlorodinine,2,8/22/16 9:00,0.0594153
Appluimonia,2,8/22/16 9:00,0.034616
AGOC-3A,2,8/22/16 10:00,0.523716
Chlorodinine,2,8/22/16 10:00,0.229049
Methylosmolene,2,8/22/16 10:00,0.198723
Appluimonia,2,8/22/16 10:00,0.00825032
AGOC-3A,2,8/22/16 11:00,0.436461
Appluimonia,2,8/22/16 11:00,0.423405
Chlorodinine,2,8/22/16 11:00,0.353642
Methylosmolene,2,8/22/16 11:00,0.0212288
Methylosmolene,2,8/22/16 12:00,0.997852
AGOC-3A,2,8/22/16 12:00,0.689598
Appluimonia,2,8/22/16 12:00,0.417563
Chlorodinine,2,8/22/16 12:00,0.360911
Appluimonia,2,8/22/16 13:00,0.931801
Methylosmolene,2,8/22/16 13:00,0.220128
Chlorodinine,2,8/22/16 13:00,0.0676858
AGOC-3A,2,8/22/16 13:00,0.0648894
Chlorodinine,2,8/22/16 14:00,0.843615
Appluimonia,2,8/22/16 14:00,0.791509
Methylosmolene,2,8/22/16 14:00,0.62006
AGOC-3A,2,8/22/16 14:00,0.227975
AGOC-3A,2,8/22/16 15:00,0.703821
Chlorodinine,2,8/22/16 15:00,0.402112
Appluimonia,2,8/22/16 15:00,0.209427
Methylosmolene,2,8/22/16 15:00,0.0901543
Methylosmolene,2,8/22/16 16:00,0.641256
Appluimonia,2,8/22/16 16:00,0.3965
Chlorodinine,2,8/22/16 16:00,0.271228
AGOC-3A,2,8/22/16 16:00,0.0363537
Chlorodinine,2,8/22/16 17:00,0.47484
Methylosmolene,2,8/22/16 17:00,0.287018
AGOC-3A,2,8/22/16 17:00,0.221292
Appluimonia,2,8/22/16 17:00,0.0420599
Appluimonia,2,8/22/16 18:00,0.54841
Chlorodinine,2,8/22/16 18:00,0.500685
Methylosmolene,2,8/22/16 18:00,0.288397
AGOC-3A,2,8/22/16 18:00,0.00412076
Methylosmolene,2,8/22/16 19:00,0.244383
Chlorodinine,2,8/22/16 19:00,0.167827
Appluimonia,2,8/22/16 19:00,0.0509857
AGOC-3A,2,8/22/16 19:00,0.0111692
AGOC-3A,2,8/22/16 20:00,1.18888
Chlorodinine,2,8/22/16 20:00,0.476703
Methylosmolene,2,8/22/16 20:00,0.356689
Appluimonia,2,8/22/16 20:00,0.0318181
Methylosmolene,2,8/22/16 21:00,1.01343
Chlorodinine,2,8/22/16 21:00,0.590362
AGOC-3A,2,8/22/16 21:00,0.409311
Appluimonia,2,8/22/16 21:00,0.315906
Methylosmolene,2,8/22/16 22:00,0.732225
Chlorodinine,2,8/22/16 22:00,0.437056
Appluimonia,2,8/22/16 22:00,0.320829
AGOC-3A,2,8/22/16 22:00,0.0508874
AGOC-3A,2,8/22/16 23:00,1.00078
Methylosmolene,2,8/22/16 23:00,0.596817
Chlorodinine,2,8/22/16 23:00,0.499712
Appluimonia,2,8/22/16 23:00,0.12546
Appluimonia,2,8/23/16 0:00,0.860482
Methylosmolene,2,8/23/16 0:00,0.651175
Chlorodinine,2,8/23/16 0:00,0.21847
AGOC-3A,2,8/23/16 0:00,0.0613183
Appluimonia,2,8/23/16 1:00,0.697919
AGOC-3A,2,8/23/16 1:00,0.552768
Chlorodinine,2,8/23/16 1:00,0.522995
Methylosmolene,2,8/23/16 1:00,0.15306
Chlorodinine,2,8/23/16 2:00,0.343779
AGOC-3A,2,8/23/16 2:00,0.248203
Methylosmolene,2,8/23/16 2:00,0.0606836
Appluimonia,2,8/23/16 2:00,0.0192683
Appluimonia,2,8/23/16 3:00,0.924267
Methylosmolene,2,8/23/16 3:00,0.871494
AGOC-3A,2,8/23/16 3:00,0.628709
Chlorodinine,2,8/23/16 3:00,0.327669
Methylosmolene,2,8/23/16 4:00,0.670975
AGOC-3A,2,8/23/16 4:00,0.518563
Appluimonia,2,8/23/16 4:00,0.325743
Chlorodinine,2,8/23/16 4:00,0.157617
Methylosmolene,2,8/23/16 5:00,0.578513
Chlorodinine,2,8/23/16 5:00,0.499065
AGOC-3A,2,8/23/16 5:00,0.167391
Appluimonia,2,8/23/16 5:00,0.158909
Chlorodinine,2,8/23/16 6:00,0.333608
AGOC-3A,2,8/23/16 6:00,0.292384
Methylosmolene,2,8/23/16 6:00,0.283825
Appluimonia,2,8/23/16 6:00,0.0562638
Chlorodinine,2,8/23/16 7:00,0.776722
Appluimonia,2,8/23/16 7:00,0.640021
Methylosmolene,2,8/23/16 7:00,0.297987
AGOC-3A,2,8/23/16 7:00,0.129395
Methylosmolene,2,8/23/16 8:00,0.531246
Chlorodinine,2,8/23/16 8:00,0.430919
AGOC-3A,2,8/23/16 8:00,0.310333
Appluimonia,2,8/23/16 8:00,0.100604
Chlorodinine,2,8/23/16 9:00,0.499805
AGOC-3A,2,8/23/16 9:00,0.341431
Methylosmolene,2,8/23/16 9:00,0.313323
Appluimonia,2,8/23/16 9:00,0.181251
AGOC-3A,2,8/23/16 10:00,0.278838
Methylosmolene,2,8/23/16 10:00,0.2684
Appluimonia,2,8/23/16 10:00,0.190362
Chlorodinine,2,8/23/16 10:00,0.158265
Methylosmolene,2,8/23/16 11:00,1.03954
Chlorodinine,2,8/23/16 11:00,0.55412
Appluimonia,2,8/23/16 11:00,0.477753
AGOC-3A,2,8/23/16 11:00,0.464318
Methylosmolene,2,8/23/16 12:00,0.897833
Chlorodinine,2,8/23/16 12:00,0.107365
AGOC-3A,2,8/23/16 12:00,0.0824845
Appluimonia,2,8/23/16 12:00,0.0147127
AGOC-3A,2,8/23/16 13:00,0.871494
Chlorodinine,2,8/23/16 13:00,0.365279
Methylosmolene,2,8/23/16 13:00,0.329409
Appluimonia,2,8/23/16 13:00,0.0260203
AGOC-3A,2,8/23/16 14:00,0.548903
Methylosmolene,2,8/23/16 14:00,0.208186
Appluimonia,2,8/23/16 14:00,0.17138
Chlorodinine,2,8/23/16 14:00,0.00542211
AGOC-3A,2,8/23/16 15:00,0.528838
Appluimonia,2,8/23/16 15:00,0.441557
Chlorodinine,2,8/23/16 15:00,0.286517
Methylosmolene,2,8/23/16 15:00,0.148559
Methylosmolene,2,8/23/16 16:00,1.24247
AGOC-3A,2,8/23/16 16:00,0.564616
Chlorodinine,2,8/23/16 16:00,0.281605
Appluimonia,2,8/23/16 16:00,0.198699
Chlorodinine,2,8/23/16 17:00,0.443101
Methylosmolene,2,8/23/16 17:00,0.339414
Appluimonia,2,8/23/16 17:00,0.195181
AGOC-3A,2,8/23/16 17:00,0.145247
Methylosmolene,2,8/23/16 18:00,0.551506
Chlorodinine,2,8/23/16 18:00,0.323875
Appluimonia,2,8/23/16 18:00,0.300658
AGOC-3A,2,8/23/16 18:00,0.239061
Appluimonia,2,8/23/16 19:00,0.438224
Chlorodinine,2,8/23/16 19:00,0.361021
Methylosmolene,2,8/23/16 19:00,0.340011
AGOC-3A,2,8/23/16 19:00,0.0774083
Chlorodinine,2,8/23/16 20:00,1.06374
Appluimonia,2,8/23/16 20:00,0.346721
Methylosmolene,2,8/23/16 20:00,0.136966
AGOC-3A,2,8/23/16 20:00,0.0990646
Methylosmolene,2,8/23/16 21:00,0.933604
Appluimonia,2,8/23/16 21:00,0.365511
AGOC-3A,2,8/23/16 21:00,0.115424
Chlorodinine,2,8/23/16 21:00,0.00193875
Appluimonia,2,8/23/16 22:00,0.390107
Methylosmolene,2,8/23/16 22:00,0.387755
Chlorodinine,2,8/23/16 22:00,0.233592
AGOC-3A,2,8/23/16 22:00,0.182782
Chlorodinine,2,8/23/16 23:00,0.607983
Appluimonia,2,8/23/16 23:00,0.163181
Methylosmolene,2,8/23/16 23:00,0.0667481
AGOC-3A,2,8/23/16 23:00,0.0638009
Appluimonia,2,8/24/16 0:00,0.53509
Chlorodinine,2,8/24/16 0:00,0.149351
AGOC-3A,2,8/24/16 0:00,0.11417
Methylosmolene,2,8/24/16 0:00,0.0479971
Chlorodinine,2,8/24/16 1:00,0.452443
AGOC-3A,2,8/24/16 1:00,0.371154
Methylosmolene,2,8/24/16 1:00,0.242664
Appluimonia,2,8/24/16 1:00,0.143062
Appluimonia,2,8/24/16 2:00,0.377415
Methylosmolene,2,8/24/16 2:00,0.0920287
AGOC-3A,2,8/24/16 2:00,0.0727515
Chlorodinine,2,8/24/16 2:00,0.01171
Methylosmolene,2,8/24/16 3:00,0.485359
Appluimonia,2,8/24/16 3:00,0.349244
AGOC-3A,2,8/24/16 3:00,0.285421
Chlorodinine,2,8/24/16 3:00,0.124634
Appluimonia,2,8/24/16 4:00,0.921604
Methylosmolene,2,8/24/16 4:00,0.919432
Chlorodinine,2,8/24/16 4:00,0.432693
AGOC-3A,2,8/24/16 4:00,0.230553
Appluimonia,2,8/24/16 5:00,0.788476
Chlorodinine,2,8/24/16 5:00,0.371597
AGOC-3A,2,8/24/16 5:00,0.202462
Methylosmolene,2,8/24/16 5:00,0.169632
AGOC-3A,2,8/24/16 6:00,1.32428
Appluimonia,2,8/24/16 6:00,0.201904
Methylosmolene,2,8/24/16 6:00,0.124141
Chlorodinine,2,8/24/16 6:00,0.0483484
AGOC-3A,2,8/24/16 7:00,0.856213
Chlorodinine,2,8/24/16 7:00,0.154877
Appluimonia,2,8/24/16 7:00,0.0949343
Methylosmolene,2,8/24/16 7:00,0.0607814
AGOC-3A,2,8/24/16 8:00,0.526643
Chlorodinine,2,8/24/16 8:00,0.196367
Appluimonia,2,8/24/16 8:00,0.0729427
Methylosmolene,2,8/24/16 8:00,0.0317147
Methylosmolene,2,8/24/16 9:00,0.461432
Chlorodinine,2,8/24/16 9:00,0.301902
Appluimonia,2,8/24/16 9:00,0.0666447
AGOC-3A,2,8/24/16 9:00,0.0211909
Chlorodinine,2,8/24/16 10:00,0.54065
AGOC-3A,2,8/24/16 10:00,0.278826
Methylosmolene,2,8/24/16 10:00,0.208431
Appluimonia,2,8/24/16 10:00,0.00532721
Chlorodinine,2,8/24/16 11:00,0.74361
Appluimonia,2,8/24/16 11:00,0.368201
AGOC-3A,2,8/24/16 11:00,0.292195
Methylosmolene,2,8/24/16 11:00,0.223958
AGOC-3A,2,8/24/16 12:00,0.59313
Methylosmolene,2,8/24/16 12:00,0.433128
Appluimonia,2,8/24/16 12:00,0.172025
Chlorodinine,2,8/24/16 12:00,0.00598145
AGOC-3A,2,8/24/16 13:00,0.67684
Chlorodinine,2,8/24/16 13:00,0.607242
Methylosmolene,2,8/24/16 13:00,0.522063
Appluimonia,2,8/24/16 13:00,0.107713
Methylosmolene,2,8/24/16 14:00,0.633743
AGOC-3A,2,8/24/16 14:00,0.345315
Chlorodinine,2,8/24/16 14:00,0.310873
Appluimonia,2,8/24/16 14:00,0.2784
AGOC-3A,2,8/24/16 15:00,0.995852
Chlorodinine,2,8/24/16 15:00,0.561752
Methylosmolene,2,8/24/16 15:00,0.16825
Appluimonia,2,8/24/16 15:00,0.0115732
Methylosmolene,2,8/24/16 16:00,0.444686
AGOC-3A,2,8/24/16 16:00,0.114611
Chlorodinine,2,8/24/16 16:00,0.0603342
Appluimonia,2,8/24/16 16:00,0.0492131
Appluimonia,2,8/24/16 17:00,0.826253
Methylosmolene,2,8/24/16 17:00,0.245498
Chlorodinine,2,8/24/16 17:00,0.215564
AGOC-3A,2,8/24/16 17:00,0.0761981
Methylosmolene,2,8/24/16 18:00,0.600538
AGOC-3A,2,8/24/16 18:00,0.499065
Chlorodinine,2,8/24/16 18:00,0.476275
Appluimonia,2,8/24/16 18:00,0.0399071
Methylosmolene,2,8/24/16 19:00,0.777502
AGOC-3A,2,8/24/16 19:00,0.51805
Appluimonia,2,8/24/16 19:00,0.056841
Chlorodinine,2,8/24/16 19:00,0.0479643
AGOC-3A,2,8/24/16 20:00,0.459088
Appluimonia,2,8/24/16 20:00,0.337465
Chlorodinine,2,8/24/16 20:00,0.282355
Methylosmolene,2,8/24/16 20:00,0.116894
Chlorodinine,2,8/24/16 21:00,0.703484
AGOC-3A,2,8/24/16 21:00,0.419482
Methylosmolene,2,8/24/16 21:00,0.312909
Appluimonia,2,8/24/16 21:00,0.144082
Chlorodinine,2,8/24/16 22:00,0.564616
AGOC-3A,2,8/24/16 22:00,0.313069
Appluimonia,2,8/24/16 22:00,0.31011
Methylosmolene,2,8/24/16 22:00,0.196833
Chlorodinine,2,8/24/16 23:00,1.18065
Methylosmolene,2,8/24/16 23:00,0.470555
Appluimonia,2,8/24/16 23:00,0.385901
AGOC-3A,2,8/24/16 23:00,0.0234406
Appluimonia,2,8/25/16 0:00,0.37629
Methylosmolene,2,8/25/16 0:00,0.173846
AGOC-3A,2,8/25/16 0:00,0.104597
Chlorodinine,2,8/25/16 0:00,0.104282
Methylosmolene,2,8/25/16 1:00,0.904971
AGOC-3A,2,8/25/16 1:00,0.479509
Chlorodinine,2,8/25/16 1:00,0.0248732
Appluimonia,2,8/25/16 1:00,0.00139091
AGOC-3A,2,8/25/16 2:00,1.02159
Appluimonia,2,8/25/16 2:00,0.965074
Methylosmolene,2,8/25/16 2:00,0.941646
Chlorodinine,2,8/25/16 2:00,0.679169
AGOC-3A,2,8/25/16 3:00,0.916522
Chlorodinine,2,8/25/16 3:00,0.334093
Appluimonia,2,8/25/16 3:00,0.31514
Methylosmolene,2,8/25/16 3:00,0.250793
AGOC-3A,2,8/25/16 4:00,0.461697
Chlorodinine,2,8/25/16 4:00,0.256938
Appluimonia,2,8/25/16 4:00,0.135838
Methylosmolene,2,8/25/16 4:00,0.00920197
Methylosmolene,2,8/25/16 5:00,0.354506
AGOC-3A,2,8/25/16 5:00,0.211136
Chlorodinine,2,8/25/16 5:00,0.166224
Appluimonia,2,8/25/16 5:00,0.0205852
AGOC-3A,2,8/25/16 6:00,0.768736
Appluimonia,2,8/25/16 6:00,0.280606
Methylosmolene,2,8/25/16 6:00,0.27411
Chlorodinine,2,8/25/16 6:00,0.00508619
Appluimonia,2,8/25/16 7:00,1.10022
Methylosmolene,2,8/25/16 7:00,0.940714
Chlorodinine,2,8/25/16 7:00,0.409237
AGOC-3A,2,8/25/16 7:00,0.249503
AGOC-3A,2,8/25/16 8:00,0.89477
Appluimonia,2,8/25/16 8:00,0.791837
Chlorodinine,2,8/25/16 8:00,0.392402
Methylosmolene,2,8/25/16 8:00,0.328893
Appluimonia,2,8/25/16 9:00,0.819566
AGOC-3A,2,8/25/16 9:00,0.45341
Methylosmolene,2,8/25/16 9:00,0.347723
Chlorodinine,2,8/25/16 9:00,0.252707
Chlorodinine,2,8/25/16 10:00,0.274463
Methylosmolene,2,8/25/16 10:00,0.206801
AGOC-3A,2,8/25/16 10:00,0.0634433
Appluimonia,2,8/25/16 10:00,0.0316428
Methylosmolene,2,8/25/16 11:00,0.6883
AGOC-3A,2,8/25/16 11:00,0.568668
Appluimonia,2,8/25/16 11:00,0.455437
Chlorodinine,2,8/25/16 11:00,0.0143065
Methylosmolene,2,8/25/16 12:00,0.226758
Appluimonia,2,8/25/16 12:00,0.135185
Chlorodinine,2,8/25/16 12:00,0.0849871
AGOC-3A,2,8/25/16 12:00,0.0699016
Methylosmolene,2,8/25/16 13:00,0.359099
Chlorodinine,2,8/25/16 13:00,0.267811
AGOC-3A,2,8/25/16 13:00,0.231655
Appluimonia,2,8/25/16 13:00,0.0934685
AGOC-3A,2,8/25/16 14:00,0.596567
Chlorodinine,2,8/25/16 14:00,0.369185
Appluimonia,2,8/25/16 14:00,0.0624174
Methylosmolene,2,8/25/16 14:00,0.0613183
Appluimonia,2,8/25/16 15:00,0.237709
AGOC-3A,2,8/25/16 15:00,0.203988
Methylosmolene,2,8/25/16 15:00,0.0392107
Chlorodinine,2,8/25/16 15:00,0.00201392
AGOC-3A,2,8/25/16 16:00,0.803326
Methylosmolene,2,8/25/16 16:00,0.326414
Appluimonia,2,8/25/16 16:00,0.292258
Chlorodinine,2,8/25/16 16:00,0.0263538
AGOC-3A,2,8/25/16 17:00,0.47581
Methylosmolene,2,8/25/16 17:00,0.225947
Appluimonia,2,8/25/16 17:00,0.147695
Chlorodinine,2,8/25/16 17:00,0.0380822
Appluimonia,2,8/25/16 18:00,0.341757
Chlorodinine,2,8/25/16 18:00,0.286141
AGOC-3A,2,8/25/16 18:00,0.259443
Methylosmolene,2,8/25/16 18:00,0.137888
Methylosmolene,2,8/25/16 19:00,0.897553
Chlorodinine,2,8/25/16 19:00,0.247957
AGOC-3A,2,8/25/16 19:00,0.166808
Appluimonia,2,8/25/16 19:00,0.117864
Appluimonia,2,8/25/16 20:00,0.848804
AGOC-3A,2,8/25/16 20:00,0.273996
Chlorodinine,2,8/25/16 20:00,0.0851467
Methylosmolene,2,8/25/16 20:00,0.0683282
AGOC-3A,2,8/25/16 21:00,0.819594
Chlorodinine,2,8/25/16 21:00,0.397571
Appluimonia,2,8/25/16 21:00,0.220342
Methylosmolene,2,8/25/16 21:00,0.10113
Methylosmolene,2,8/25/16 22:00,0.997852
AGOC-3A,2,8/25/16 22:00,0.621081
Chlorodinine,2,8/25/16 22:00,0.301459
Appluimonia,2,8/25/16 22:00,0.225516
Chlorodinine,2,8/25/16 23:00,0.622832
Methylosmolene,2,8/25/16 23:00,0.549037
AGOC-3A,2,8/25/16 23:00,0.123481
Appluimonia,2,8/25/16 23:00,0.100436
Appluimonia,2,8/26/16 0:00,0.740767
Chlorodinine,2,8/26/16 0:00,0.45773
AGOC-3A,2,8/26/16 0:00,0.317295
Methylosmolene,2,8/26/16 0:00,0.0831921
Methylosmolene,2,8/26/16 1:00,0.958693
AGOC-3A,2,8/26/16 1:00,0.72106
Chlorodinine,2,8/26/16 1:00,0.220648
Appluimonia,2,8/26/16 1:00,0.118732
AGOC-3A,2,8/26/16 2:00,0.48174
Appluimonia,2,8/26/16 2:00,0.39996
Methylosmolene,2,8/26/16 2:00,0.130637
Chlorodinine,2,8/26/16 2:00,0.051445
Methylosmolene,2,8/26/16 3:00,0.402184
Appluimonia,2,8/26/16 3:00,0.273987
AGOC-3A,2,8/26/16 3:00,0.195818
Chlorodinine,2,8/26/16 3:00,0.0775196
AGOC-3A,2,8/26/16 4:00,0.799066
Chlorodinine,2,8/26/16 4:00,0.564314
Appluimonia,2,8/26/16 4:00,0.534097
Methylosmolene,2,8/26/16 4:00,0.161984
Chlorodinine,2,8/26/16 5:00,1.01392
Methylosmolene,2,8/26/16 5:00,0.413918
AGOC-3A,2,8/26/16 5:00,0.185967
Appluimonia,2,8/26/16 5:00,0.149395
Chlorodinine,2,8/26/16 6:00,0.784393
Methylosmolene,2,8/26/16 6:00,0.657238
Appluimonia,2,8/26/16 6:00,0.543359
AGOC-3A,2,8/26/16 6:00,0.068106
Chlorodinine,2,8/26/16 7:00,0.632748
Methylosmolene,2,8/26/16 7:00,0.306129
Appluimonia,2,8/26/16 7:00,0.13461
AGOC-3A,2,8/26/16 7:00,0.097972
Methylosmolene,2,8/26/16 8:00,0.37431
AGOC-3A,2,8/26/16 8:00,0.265872
Chlorodinine,2,8/26/16 8:00,0.158263
Appluimonia,2,8/26/16 8:00,0.117801
AGOC-3A,2,8/26/16 9:00,0.820583
Appluimonia,2,8/26/16 9:00,0.777675
Chlorodinine,2,8/26/16 9:00,0.26096
Methylosmolene,2,8/26/16 9:00,0.0920812
Methylosmolene,2,8/26/16 10:00,0.422833
AGOC-3A,2,8/26/16 10:00,0.332476
Appluimonia,2,8/26/16 10:00,0.0662952
Chlorodinine,2,8/26/16 10:00,0.0422913
Chlorodinine,2,8/26/16 11:00,0.709486
Methylosmolene,2,8/26/16 11:00,0.493117
Appluimonia,2,8/26/16 11:00,0.357093
AGOC-3A,2,8/26/16 11:00,0.273218
Chlorodinine,2,8/26/16 12:00,0.812454
Methylosmolene,2,8/26/16 12:00,0.224494
AGOC-3A,2,8/26/16 12:00,0.153461
Appluimonia,2,8/26/16 12:00,0.0265557
AGOC-3A,2,8/26/16 13:00,0.441263
Appluimonia,2,8/26/16 13:00,0.421707
Methylosmolene,2,8/26/16 13:00,0.0978774
Chlorodinine,2,8/26/16 13:00,0.083153
Appluimonia,2,8/26/16 14:00,1.11718
Chlorodinine,2,8/26/16 14:00,0.777328
Methylosmolene,2,8/26/16 14:00,0.382757
AGOC-3A,2,8/26/16 14:00,0.320381
AGOC-3A,2,8/26/16 15:00,0.87037
Chlorodinine,2,8/26/16 15:00,0.224763
Methylosmolene,2,8/26/16 15:00,0.0797471
Appluimonia,2,8/26/16 15:00,0.0408233
AGOC-3A,2,8/26/16 16:00,0.285828
Chlorodinine,2,8/26/16 16:00,0.148456
Methylosmolene,2,8/26/16 16:00,0.0496854
Appluimonia,2,8/26/16 16:00,0.0282346
Appluimonia,2,8/26/16 17:00,0.513648
AGOC-3A,2,8/26/16 17:00,0.421904
Chlorodinine,2,8/26/16 17:00,0.294963
Methylosmolene,2,8/26/16 17:00,0.0476067
Appluimonia,2,8/26/16 18:00,0.673308
AGOC-3A,2,8/26/16 18:00,0.61468
Chlorodinine,2,8/26/16 18:00,0.16736
Methylosmolene,2,8/26/16 18:00,0.130699
AGOC-3A,2,8/26/16 19:00,0.503085
Chlorodinine,2,8/26/16 19:00,0.389179
Methylosmolene,2,8/26/16 19:00,0.327798
Appluimonia,2,8/26/16 19:00,0.0315507
Appluimonia,2,8/26/16 20:00,1.19489
Chlorodinine,2,8/26/16 20:00,0.707494
AGOC-3A,2,8/26/16 20:00,0.186
Methylosmolene,2,8/26/16 20:00,0.140431
Chlorodinine,2,8/26/16 21:00,0.790197
Appluimonia,2,8/26/16 21:00,0.437603
Methylosmolene,2,8/26/16 21:00,0.0584058
AGOC-3A,2,8/26/16 21:00,0.0345437
Chlorodinine,2,8/26/16 22:00,0.253695
AGOC-3A,2,8/26/16 22:00,0.093952
Methylosmolene,2,8/26/16 22:00,0.0933084
Appluimonia,2,8/26/16 22:00,0.0641251
Methylosmolene,2,8/26/16 23:00,0.713925
Chlorodinine,2,8/26/16 23:00,0.0963598
AGOC-3A,2,8/26/16 23:00,0.0599683
Appluimonia,2,8/26/16 23:00,0.0289395
AGOC-3A,2,8/27/16 0:00,0.959621
Chlorodinine,2,8/27/16 0:00,0.53964
Appluimonia,2,8/27/16 0:00,0.251472
Methylosmolene,2,8/27/16 0:00,0.176777
Appluimonia,2,8/27/16 1:00,0.524423
Methylosmolene,2,8/27/16 1:00,0.181833
AGOC-3A,2,8/27/16 1:00,0.170337
Chlorodinine,2,8/27/16 1:00,0.106673
AGOC-3A,2,8/27/16 2:00,0.794172
Appluimonia,2,8/27/16 2:00,0.433817
Chlorodinine,2,8/27/16 2:00,0.331022
Methylosmolene,2,8/27/16 2:00,0.214247
Appluimonia,2,8/27/16 3:00,0.399198
Methylosmolene,2,8/27/16 3:00,0.289024
Chlorodinine,2,8/27/16 3:00,0.119457
AGOC-3A,2,8/27/16 3:00,0.0684046
AGOC-3A,2,8/27/16 4:00,0.710928
Chlorodinine,2,8/27/16 4:00,0.613791
Methylosmolene,2,8/27/16 4:00,0.449719
Appluimonia,2,8/27/16 4:00,0.173773
AGOC-3A,2,8/27/16 5:00,0.314204
Appluimonia,2,8/27/16 5:00,0.260836
Methylosmolene,2,8/27/16 5:00,0.194446
Chlorodinine,2,8/27/16 5:00,0.188396
Appluimonia,2,8/27/16 6:00,0.53319
Methylosmolene,2,8/27/16 6:00,0.239768
AGOC-3A,2,8/27/16 6:00,0.0802899
Chlorodinine,2,8/27/16 6:00,0.0770139
Methylosmolene,2,8/27/16 7:00,0.840619
Chlorodinine,2,8/27/16 7:00,0.787304
Appluimonia,2,8/27/16 7:00,0.560464
AGOC-3A,2,8/27/16 7:00,0.00525854
Methylosmolene,2,8/27/16 8:00,0.721704
AGOC-3A,2,8/27/16 8:00,0.377859
Appluimonia,2,8/27/16 8:00,0.217942
Chlorodinine,2,8/27/16 8:00,0.00183461
Methylosmolene,2,8/27/16 9:00,0.876941
AGOC-3A,2,8/27/16 9:00,0.669753
Appluimonia,2,8/27/16 9:00,0.15417
Chlorodinine,2,8/27/16 9:00,0.145657
Appluimonia,2,8/27/16 10:00,0.36338
Chlorodinine,2,8/27/16 10:00,0.328571
AGOC-3A,2,8/27/16 10:00,0.292572
Methylosmolene,2,8/27/16 10:00,0.113609
AGOC-3A,2,8/27/16 11:00,0.681859
Appluimonia,2,8/27/16 11:00,0.448497
Methylosmolene,2,8/27/16 11:00,0.447347
Chlorodinine,2,8/27/16 11:00,0.297482
Chlorodinine,2,8/27/16 12:00,0.687405
AGOC-3A,2,8/27/16 12:00,0.581781
Methylosmolene,2,8/27/16 12:00,0.376981
Appluimonia,2,8/27/16 12:00,0.171043
Methylosmolene,2,8/27/16 13:00,0.448015
Appluimonia,2,8/27/16 13:00,0.444612
Chlorodinine,2,8/27/16 13:00,0.431751
AGOC-3A,2,8/27/16 13:00,0.252151
Methylosmolene,2,8/27/16 14:00,0.428682
AGOC-3A,2,8/27/16 14:00,0.304115
Chlorodinine,2,8/27/16 14:00,0.208278
Appluimonia,2,8/27/16 14:00,0.145335
AGOC-3A,2,8/27/16 15:00,0.697923
Methylosmolene,2,8/27/16 15:00,0.587906
Appluimonia,2,8/27/16 15:00,0.408151
Chlorodinine,2,8/27/16 15:00,0.254003
AGOC-3A,2,8/27/16 16:00,1.05392
Chlorodinine,2,8/27/16 16:00,0.671097
Appluimonia,2,8/27/16 16:00,0.183027
Methylosmolene,2,8/27/16 16:00,0.0388451
AGOC-3A,2,8/27/16 17:00,0.818809
Chlorodinine,2,8/27/16 17:00,0.548678
Methylosmolene,2,8/27/16 17:00,0.339934
Appluimonia,2,8/27/16 17:00,0.246201
AGOC-3A,2,8/27/16 18:00,0.869391
Appluimonia,2,8/27/16 18:00,0.46921
Methylosmolene,2,8/27/16 18:00,0.274543
Chlorodinine,2,8/27/16 18:00,0.0569022
AGOC-3A,2,8/27/16 19:00,0.971266
Methylosmolene,2,8/27/16 19:00,0.690376
Appluimonia,2,8/27/16 19:00,0.58683
Chlorodinine,2,8/27/16 19:00,0.0447029
Appluimonia,2,8/27/16 20:00,1.15338
Methylosmolene,2,8/27/16 20:00,0.247248
AGOC-3A,2,8/27/16 20:00,0.0709454
Chlorodinine,2,8/27/16 20:00,0.0490538
Chlorodinine,2,8/27/16 21:00,0.648329
Methylosmolene,2,8/27/16 21:00,0.493391
Appluimonia,2,8/27/16 21:00,0.178896
AGOC-3A,2,8/27/16 21:00,0.105069
Chlorodinine,2,8/27/16 22:00,0.708898
Methylosmolene,2,8/27/16 22:00,0.693044
AGOC-3A,2,8/27/16 22:00,0.581685
Appluimonia,2,8/27/16 22:00,0.470901
Methylosmolene,2,8/27/16 23:00,0.749055
Appluimonia,2,8/27/16 23:00,0.460486
Chlorodinine,2,8/27/16 23:00,0.388567
AGOC-3A,2,8/27/16 23:00,0.301396
Chlorodinine,2,8/28/16 0:00,0.62006
